Lines: 006637
User Defined	Macro	COMPARADOR	
User Defined	Macro	OpLog	
User Defined	Macro	compare	
User Defined	Macro	Counter	
User Defined	Macro	Timer	
User Defined	Macro	ResistorWire	
User Defined	Macro	Macro 2	
User Defined	Macro	Macro	
User Defined	Macro	Lock	
User Defined	Macro	Delay	
User Defined	Macro	DB-9 Macro	
Active Components	Diodes	Diode	SD300C28C	p2800V 540A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD300C30C	p3000V 540A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD300C32C	p3200V 540A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C02C	p200V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C04C	p400V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C06C	p600V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C08C	p800V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C10C	p1000V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C12C	p1200V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C14C	p1400V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C16C	p1600V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C18C	p1800V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C20C	p2000V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C22C	p2200V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD400C24C	p2400V 800A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C02C	p200V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C04C	p400V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C06C	p600V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C08C	p800V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C10C	p1000V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C12C	p1200V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C14C	p1400V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C16C	p1600V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C18C	p1800V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C20C	p2000V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C22C	p2200V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C24C	p2400V 1.4E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C25C	p2500V 1.1E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C26C	p2600V 1.1E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C28C	p2800V 1.1E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C30C	p3000V 1.1E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C32C	p3200V 1.1E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD700C30L	p3000V 700A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD700C32L	p3200V 700A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD700C34L	p3400V 700A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD700C36L	p3600V 700A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD700C38L	p3800V 700A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD700C40L	p4000V 700A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD700C42L	p4200V 700A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD700C44L	p4400V 700A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD700C45L	p4500V 700A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C24L	p2400V 1.18E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C25L	p2500V 1.18E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C26L	p2600V 1.18E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C28L	p2800V 1.18E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C30L	p3000V 1.18E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C32L	p3200V 1.18E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C34L	p3400V 1.18E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C36L	p3600V 1.18E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C38L	p3800V 1.06E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C40L	p4000V 1.06E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C42L	p4200V 1.06E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C44L	p4400V 1.06E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD800C45L	p4500V 1.06E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C02L	p200V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C04L	p400V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C06L	p600V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C08L	p800V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C10L	p1000V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C12L	p1200V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C14L	p1400V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C16L	p1600V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C18L	p1800V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C20L	p2000V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C22L	p2200V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C24L	p2400V 1.17E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C25L	p2500V 910A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C26L	p2600V 910A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C28L	p2800V 910A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C30L	p3000V 910A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1100C32L	p3200V 910A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C02L	p200V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C04L	p400V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C06L	p600V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C08L	p800V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C10L	p1000V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C12L	p1200V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C14L	p1400V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C16L	p1600V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C18L	p1800V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C20L	p2000V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C22L	p200V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1500C24L	p400V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SC1500C25L	p500V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SC1500C26L	p600V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SC1500C28L	p800V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SC1500C30L	p3000V 1.6E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD2000C02L	p200V 2D.33E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD2000C04L	p400V 2.33E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD2000C06L	p600V 2.33E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD2000C08L	p800V 2.33E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD2000C10L	p1000V 2.33E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C24K	p2400V 2.08E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C25K	p2500V 2.08E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C26K	p2600V 2.08E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C28K	p2800V 2.08E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C30K	p3000V 2.08E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C32K	p3200V 2.08E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C34K	p3400V 2.08E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C36K	p3600V 2.08E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C38K	p3800V 1.88E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C40K	p4000V 1.88E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C42K	p4200V 1.88E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C44K	p4400V 1.88E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	SD1700C45K	p4500V 1.88E+03A 3us Si pkg:DIODE0.7 A,K
Active Components	Diodes	Diode	BAL74	p ZTX 50V 100mA 4ns Si High Speed Switching pkg:SOT-23 2,1
Active Components	Diodes	Diode	BAL99	p ZTX 70V 100mA 6ns Si High Speed Switching pkg:SOT-23 1,2
Active Components	Diodes	Diode	BAR74	p ZTX 50V 150mA 4ns Si High Speed Switching pkg:SOT-23 2,1
Active Components	Diodes	Diode	BAR99	p ZTX 70V 100mA 6ns Si High Speed Switching pkg:SOT-23 1,2
Active Components	Diodes	Diode	BAS16	p ZTX 75V 100mA 6ns Si High Speed Switching pkg:SOT-23 3,1
Active Components	Diodes	Diode	BAS19	p ZTX 100V 200mA 50ns Si High Speed Switching pkg:SOT-23 3,1
Active Components	Diodes	Diode	BAS20	p ZTX 150V 200mA 50ns Si High Speed Switching pkg:SOT-23 3,1
Active Components	Diodes	Diode	BAS21	p ZTX 200V 200mA 50ns Si High Speed Switching pkg:SOT-23 3,1
Active Components	Diodes	Diode	FMMD6050	p ZTX 70V 200mA 10ns Si High Speed Switching pkg:SOT-23 3,1
Active Components	Diodes	Diode	FMMD914	p ZTX 75V 75mA 8ns Si High Speed Switching pkg:SOT-23 3,1
Active Components	Diodes	Diode	HD3A	p ZTX 75V 100mA 6ns Si High Speed Switching pkg:SOT-23 3,1
Active Components	Diodes	Diode ACK	BAV99	x70V 215mA 6ns Si Dual Switching Diode pkg:SOT-23 3,1,2
Active Components	Diodes	Diode ACK	BAV199	x70V 215mA 3us Si Dual Switching Diode pkg:SOT-23 3,1,2
Active Components	Diodes	Diode ACK	MMBD7000	x70V 215mA 3us Si Dual Switching Diode pkg:SOT-23 3,1,2
Active Components	Diodes	Diode ACK	203DNQ100	x100V 200A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode ACK	209DNQ150	x150V 200A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode ACK	203DMQ100	x100V 200A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode ACK	209DMQ150	x150V 200A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode ACK	400DMQ045	x45V 400A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode AKA	BAV70	x70V 200mA 6ns Si Dual Switching Diode pkg:SOT-23 2,1,3
Active Components	Diodes	Diode AKA	BAV74	x50V 200mA 4ns Si Dual Switching Diode pkg:SOT-23 2,1,3
Active Components	Diodes	Diode AKA	BAV170	x70V 200mA 3us Si Dual Switching Diode pkg:SOT-23 2,1,3
Active Components	Diodes	Diode AKA	MMBD6100	x70V 200mA 4ns Si Dual Switching Diode pkg:SOT-23 2,1,3
Active Components	Diodes	Diode AKA	MSD6100	x100V 200mA 4ns Si Dual Switching Diode pkg:SOT-23 2,1,3
Active Components	Diodes	Diode AKA	6CWQ03F	x30V 6.6A 3us pkg:DPAK 1,2,3
Active Components	Diodes	Diode AKA	6CWQ04F	x40V 6.6A 3us pkg:DPAK 1,2,3
Active Components	Diodes	Diode AKA	6CWQ05F	x50V 6.6A 3us pkg:DPAK 1,2,3
Active Components	Diodes	Diode AKA	6CWQ06F	x60V 6.6A 3us pkg:DPAK 1,2,3
Active Components	Diodes	Diode AKA	6CWQ09F	x90V 6.6A 3us pkg:DPAK 1,2,3
Active Components	Diodes	Diode AKA	6CWQ10F	x100V 6.6A 3us pkg:DPAK 1,2,3
Active Components	Diodes	Diode AKA	10CTQ150S	x150V 10A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	12CTQ035S	x35V 12A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	12CTQ045S	x45V 12A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	15CTQ035S	x35V 15A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	15CTQ045S	x45V 15A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	MBRB1535CT	x35V 15A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	MBRB1545CT	x45V 15A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	16CTQ080S	x80V 16A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	16CTQ100S	x100V 16A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	20CTQ035S	x35V 20A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	20CTQ045S	x45V 20A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	MBRB2080CTS	x80V 10A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	MBRB2090CTS	x90V 10A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	MBRB2100CTS	x100V 10A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	25CTQ035S	x35V 30A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	25CTQ045S	x45V 30A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	30CTQ035S	x35V 30A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	30CTQ045S	x45V 30A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	30CTQ050S	x50V 30A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	30CTQ060S	x60V 30A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	32CTQ030S	x30V 30A 3us pkg:D2PAK 1,2,3
Active Components	Diodes	Diode AKA	10CTQ150	x150V 10A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	12CTQ035	x35V 12A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	12CTQ040	x40V 12A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	12CTQ045	x45V 12A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	15CTQ035	x35V 15A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	15CTQ040	x40V 15A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	15CTQ045	x45V 15A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	MBR1535CT	x35V 15A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	MBR1545CT	x45V 15A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	16CTQ080	x80V 16A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	16CTQ100	x100V 16A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	20CTQ035	x35V 20A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	20CTQ040	x40V 20A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	20CTQ045	x45V 20A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	MBR2035CT	x35V 20A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	MBR2045CT	x45V 20A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	MBR2080CT	x80V 10A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	MBR2090CT	x90V 10A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	MBR2100CT	x100V 10A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	MBR2535CT	x35V 30A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	MBR2545CT	x45V 30A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	25CTQ035	x35V 30A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	25CTQ040	x40V 30A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	25CTQ045	x45V 30A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	30CTQ035	x35V 30A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	30CTQ040	x40V 30A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	30CTQ045	x45V 30A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	30CTQ050	x50V 30A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	30CTQ060	x60V 30A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	32CTQ030	x30V 30A 3us pkg:TO-220 1,2,3
Active Components	Diodes	Diode AKA	30CPQ035	x35V 30A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	30CPQ040	x40V 30A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	30CPQ045	x45V 30A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	30CPQ050	x50V 30A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	30CPQ060	x60V 30A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	30CPQ080	x80V 30A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	30CPQ100	x100V 30A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	30CPQ150	x150V 30A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	MBR3035PT	x35V 30A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	MBR3045PT	x45V 30A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	40CPQ035	x35V 40A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	40CPQ040	x40V 40A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	40CPQ045	x45V 40A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	40CPQ050	x50V 40A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	40CPQ060	x60V 40A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	40CPQ080	x80V 40A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	40CPQ100	x100V 40A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	MBR4045PT	x45V 40A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	MBR4060PT	x60V 40A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	MBR6045WT	x45V 60A 3us pkg:TO-247 1,2,3
Active Components	Diodes	Diode AKA	MBR3035CT	x35V 30A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode AKA	MBR3045CT	x45V 30A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode AKA	40CDQ035	x35V 40A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode AKA	40CDQ040	x40V 40A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode AKA	40CDQ045	x45V 40A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode AKA	SD241	x35V 60A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode AKA	60CDQ035	x35V 60A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode AKA	60CDQ040	x40V 60A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode AKA	60CDQ045	x45V 60A 3us pkg:TO-3 1,3,2
Active Components	Diodes	Diode AKA	60CNQ035	x35V 60A 3us pkg:D61-6 1,2,3
Active Components	Diodes	Diode AKA	60CNQ040	x40V 60A 3us pkg:D61-6 1,2,3
Active Components	Diodes	Diode AKA	60CNQ045	x45V 60A 3us pkg:D61-6 1,2,3
Active Components	Diodes	Diode AKA	60CNQ045	x35V 60A 3us pkg:D61-6 1,2,3
Active Components	Diodes	Diode AKA	61CNQ035	x35V 60A 3us pkg:D61-6 1,2,3
Active Components	Diodes	Diode AKA	61CNQ040	x40V 60A 3us pkg:D61-6 1,2,3
Active Components	Diodes	Diode AKA	61CNQ045	x45V 60A 3us pkg:D61-6 1,2,3
Active Components	Diodes	Diode AKA	62CNQ030	x30V 60A 3us pkg:D61-6 1,2,3
Active Components	Diodes	Diode AKA	63CNQ080	x80V 60A 3us pkg:D61-6 1,2,3
Active Components	Diodes	Diode AKA	63CNQ100	x100V 60A 3us pkg:D61-6 1,2,3
Active Components	Diodes	Diode AKA	60CNQ045SM	x45V 60A 3us pkg:SMD61-6 1,2,3
Active Components	Diodes	Diode AKA	61CNQ045SM	x45V 60A 3us pkg:SMD61-6 1,2,3
Active Components	Diodes	Diode AKA	62CNQ030SM	x30V 60A 3us pkg:SMD61-6 1,2,3
Active Components	Diodes	Diode AKA	63CNQ100SM	x100V 60A 3us pkg:SMD61-6 1,2,3
Active Components	Diodes	Diode AKA	60CNQ045SL	x45V 60A 3us pkg:SLD61-6 1,2,3
Active Components	Diodes	Diode AKA	61CNQ045SL	x45V 60A 3us pkg:SLD61-6 1,2,3
Active Components	Diodes	Diode AKA	62CNQ030SL	x30V 60A 3us pkg:SLD61-6 1,2,3
Active Components	Diodes	Diode AKA	63CNQ100SL	x100V 60A 3us pkg:SLD61-6 1,2,3
Active Components	Diodes	Diode AKA	80CNQ035	x35V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	80CNQ040	x40V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	80CNQ045	x45V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	81CNQ035	x35V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	81CNQ040	x40V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	81CNQ045	x45V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	81CNQ050	x50V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	82CNQ030	x30V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	83CNQ080	x80V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	83CNQ100	x80V 100A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	84CNQ035	x35V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	84CNQ040	x40V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	84CNQ045	x45V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	85CNQ015	x15V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	88CNQ060	x60V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	89CNQ150	x150V 80A 3us pkg:D61-8 1,2,3
Active Components	Diodes	Diode AKA	80CNQ045SM	x45V 80A 3us pkg:SMD61-8 1,2,3
Active Components	Diodes	Diode AKA	81CNQ045SM	x45V 80A 3us pkg:SMD61-8 1,2,3
Active Components	Diodes	Diode AKA	81CNQ050SM	x50V 80A 3us pkg:SMD61-8 1,2,3
Active Components	Diodes	Diode AKA	82CNQ030SM	x30V 80A 3us pkg:SMD61-8 1,2,3
Active Components	Diodes	Diode AKA	83CNQ100SM	x100V 80A 3us pkg:SMD61-8 1,2,3
Active Components	Diodes	Diode AKA	84CNQ045SM	x45V 80A 3us pkg:SMD61-8 1,2,3
Active Components	Diodes	Diode AKA	85CNQ015SM	x15V 80A 3us pkg:SMD61-8 1,2,3
Active Components	Diodes	Diode AKA	80CNQ045SL	x45V 80A 3us pkg:SLD61-8 1,2,3
Active Components	Diodes	Diode AKA	81CNQ045SL	x45V 80A 3us pkg:SLD61-8 1,2,3
Active Components	Diodes	Diode AKA	81CNQ050SL	x50V 80A 3us pkg:SLD61-8 1,2,3
Active Components	Diodes	Diode AKA	82CNQ030SL	x30V 80A 3us pkg:SLD61-8 1,2,3
Active Components	Diodes	Diode AKA	83CNQ100SL	x100V 80A 3us pkg:SLD61-8 1,2,3
Active Components	Diodes	Diode AKA	84CNQ045SL	x45V 80A 3us pkg:SLD61-8 1,2,3
Active Components	Diodes	Diode AKA	85CNQ015SL	x15V 80A 3us pkg:SLD61-8 1,2,3
Active Components	Diodes	Diode AKA	150CMQ035	x35V 150A 3us pkg:D-60 1,2,3
Active Components	Diodes	Diode AKA	150CMQ040	x40V 150A 3us pkg:D-60 1,2,3
Active Components	Diodes	Diode AKA	150CMQ045	x45V 150A 3us pkg:D-60 1,2,3
Active Components	Diodes	Diode AKA	151CMQ035	x35V 150A 3us pkg:D-60 1,2,3
Active Components	Diodes	Diode AKA	151CMQ040	x40V 150A 3us pkg:D-60 1,2,3
Active Components	Diodes	Diode AKA	151CMQ045	x45V 150A 3us pkg:D-60 1,2,3
